class_name,source_image_name,output_image_name,source_image_path,source_label_path,output_image_path,output_label_path,domain_score,normalized_domain_score,diversity_score,normalized_diversity_score,final_score,selected_rank,feature_backbone,selection_method
D20,D20_D20_alligator_crack_China_MotorBike_000168_prompt06_seed1264922636522883607_00001_.png,D20_D20_alligator_crack_China_MotorBike_000168_prompt06_seed1264922636522883607_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/images/D20_D20_alligator_crack_China_MotorBike_000168_prompt06_seed1264922636522883607_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/labels/D20_D20_alligator_crack_China_MotorBike_000168_prompt06_seed1264922636522883607_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/images/D20_D20_alligator_crack_China_MotorBike_000168_prompt06_seed1264922636522883607_00001_.png,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/labels/D20_D20_alligator_crack_China_MotorBike_000168_prompt06_seed1264922636522883607_00001_.txt,0.7828736,0.32133492827415466,0.35693615674972534,0.8332870006561279,0.5773109793663025,38,lpips_alex,Greedy Farthest Point Sampling with Quality Score
D20,D20_D20_alligator_crack_China_MotorBike_000168_prompt03_seed906204099094152370_00001_.png,D20_D20_alligator_crack_China_MotorBike_000168_prompt03_seed906204099094152370_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/images/D20_D20_alligator_crack_China_MotorBike_000168_prompt03_seed906204099094152370_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/labels/D20_D20_alligator_crack_China_MotorBike_000168_prompt03_seed906204099094152370_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/images/D20_D20_alligator_crack_China_MotorBike_000168_prompt03_seed906204099094152370_00001_.png,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/labels/D20_D20_alligator_crack_China_MotorBike_000168_prompt03_seed906204099094152370_00001_.txt,0.76559794,0.15372177958488464,0.3976592421531677,1.0,0.5768609046936035,39,lpips_alex,Greedy Farthest Point Sampling with Quality Score
D20,D20_D20_alligator_crack_China_MotorBike_000599_prompt06_seed8815829572112431137_00001_.png,D20_D20_alligator_crack_China_MotorBike_000599_prompt06_seed8815829572112431137_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/images/D20_D20_alligator_crack_China_MotorBike_000599_prompt06_seed8815829572112431137_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/labels/D20_D20_alligator_crack_China_MotorBike_000599_prompt06_seed8815829572112431137_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/images/D20_D20_alligator_crack_China_MotorBike_000599_prompt06_seed8815829572112431137_00001_.png,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/labels/D20_D20_alligator_crack_China_MotorBike_000599_prompt06_seed8815829572112431137_00001_.txt,0.79533345,0.4422242045402527,0.3194339871406555,0.7497424483299255,0.5959833264350891,40,lpips_alex,Greedy Farthest Point Sampling with Quality Score
D20,D20_D20_alligator_crack_China_MotorBike_001868_prompt07_seed358532040893993228_00001_.png,D20_D20_alligator_crack_China_MotorBike_001868_prompt07_seed358532040893993228_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/images/D20_D20_alligator_crack_China_MotorBike_001868_prompt07_seed358532040893993228_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/labels/D20_D20_alligator_crack_China_MotorBike_001868_prompt07_seed358532040893993228_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/images/D20_D20_alligator_crack_China_MotorBike_001868_prompt07_seed358532040893993228_00001_.png,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/labels/D20_D20_alligator_crack_China_MotorBike_001868_prompt07_seed358532040893993228_00001_.txt,0.7858385,0.35010138154029846,0.32970649003982544,0.7961257696151733,0.5731135606765747,41,lpips_alex,Greedy Farthest Point Sampling with Quality Score
D20,D20_D20_alligator_crack_China_MotorBike_000484_prompt12_seed4696235690447365942_00001_.png,D20_D20_alligator_crack_China_MotorBike_000484_prompt12_seed4696235690447365942_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/images/D20_D20_alligator_crack_China_MotorBike_000484_prompt12_seed4696235690447365942_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/labels/D20_D20_alligator_crack_China_MotorBike_000484_prompt12_seed4696235690447365942_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/images/D20_D20_alligator_crack_China_MotorBike_000484_prompt12_seed4696235690447365942_00001_.png,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/labels/D20_D20_alligator_crack_China_MotorBike_000484_prompt12_seed4696235690447365942_00001_.txt,0.8030431,0.5170257687568665,0.28825247287750244,0.6089489459991455,0.5629873275756836,42,lpips_alex,Greedy Farthest Point Sampling with Quality Score
D20,D20_D20_alligator_crack_China_MotorBike_000599_prompt08_seed2586991335098311136_00001_.png,D20_D20_alligator_crack_China_MotorBike_000599_prompt08_seed2586991335098311136_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/images/D20_D20_alligator_crack_China_MotorBike_000599_prompt08_seed2586991335098311136_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/labels/D20_D20_alligator_crack_China_MotorBike_000599_prompt08_seed2586991335098311136_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/images/D20_D20_alligator_crack_China_MotorBike_000599_prompt08_seed2586991335098311136_00001_.png,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/labels/D20_D20_alligator_crack_China_MotorBike_000599_prompt08_seed2586991335098311136_00001_.txt,0.7689681,0.18642009794712067,0.3587849736213684,0.9274235367774963,0.5569218397140503,43,lpips_alex,Greedy Farthest Point Sampling with Quality Score
D20,D20_D20_alligator_crack_China_MotorBike_001935_prompt05_seed8130565438493479825_00001_.png,D20_D20_alligator_crack_China_MotorBike_001935_prompt05_seed8130565438493479825_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/images/D20_D20_alligator_crack_China_MotorBike_001935_prompt05_seed8130565438493479825_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/labels/D20_D20_alligator_crack_China_MotorBike_001935_prompt05_seed8130565438493479825_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/images/D20_D20_alligator_crack_China_MotorBike_001935_prompt05_seed8130565438493479825_00001_.png,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/labels/D20_D20_alligator_crack_China_MotorBike_001935_prompt05_seed8130565438493479825_00001_.txt,0.7640575,0.13877615332603455,0.36838045716285706,0.9707499146461487,0.5547630190849304,44,lpips_alex,Greedy Farthest Point Sampling with Quality Score
D20,D20_D20_alligator_crack_China_MotorBike_000795_prompt09_seed608206265987095381_00001_.png,D20_D20_alligator_crack_China_MotorBike_000795_prompt09_seed608206265987095381_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/images/D20_D20_alligator_crack_China_MotorBike_000795_prompt09_seed608206265987095381_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/labels/D20_D20_alligator_crack_China_MotorBike_000795_prompt09_seed608206265987095381_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/images/D20_D20_alligator_crack_China_MotorBike_000795_prompt09_seed608206265987095381_00001_.png,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/labels/D20_D20_alligator_crack_China_MotorBike_000795_prompt09_seed608206265987095381_00001_.txt,0.788298,0.37396439909935,0.31142109632492065,0.7135619521141052,0.5437631607055664,45,lpips_alex,Greedy Farthest Point Sampling with Quality Score
D20,D20_D20_alligator_crack_China_MotorBike_000508_prompt02_seed8097950448049649234_00001_.png,D20_D20_alligator_crack_China_MotorBike_000508_prompt02_seed8097950448049649234_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/images/D20_D20_alligator_crack_China_MotorBike_000508_prompt02_seed8097950448049649234_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/labels/D20_D20_alligator_crack_China_MotorBike_000508_prompt02_seed8097950448049649234_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/images/D20_D20_alligator_crack_China_MotorBike_000508_prompt02_seed8097950448049649234_00001_.png,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/labels/D20_D20_alligator_crack_China_MotorBike_000508_prompt02_seed8097950448049649234_00001_.txt,0.75802135,0.0802115648984909,0.36792653799057007,0.9687003493309021,0.5244559645652771,46,lpips_alex,Greedy Farthest Point Sampling with Quality Score
D20,D20_D20_alligator_crack_China_MotorBike_000168_prompt10_seed6589771942581404068_00001_.png,D20_D20_alligator_crack_China_MotorBike_000168_prompt10_seed6589771942581404068_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/images/D20_D20_alligator_crack_China_MotorBike_000168_prompt10_seed6589771942581404068_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/labels/D20_D20_alligator_crack_China_MotorBike_000168_prompt10_seed6589771942581404068_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/images/D20_D20_alligator_crack_China_MotorBike_000168_prompt10_seed6589771942581404068_00001_.png,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/labels/D20_D20_alligator_crack_China_MotorBike_000168_prompt10_seed6589771942581404068_00001_.txt,0.7663542,0.16105926036834717,0.34954917430877686,0.8857212066650391,0.5233902335166931,47,lpips_alex,Greedy Farthest Point Sampling with Quality Score
D20,D20_D20_alligator_crack_China_MotorBike_001490_prompt07_seed1484884291678155659_00001_.png,D20_D20_alligator_crack_China_MotorBike_001490_prompt07_seed1484884291678155659_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/images/D20_D20_alligator_crack_China_MotorBike_001490_prompt07_seed1484884291678155659_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/labels/D20_D20_alligator_crack_China_MotorBike_001490_prompt07_seed1484884291678155659_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/images/D20_D20_alligator_crack_China_MotorBike_001490_prompt07_seed1484884291678155659_00001_.png,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/labels/D20_D20_alligator_crack_China_MotorBike_001490_prompt07_seed1484884291678155659_00001_.txt,0.7497541,0.0,0.37485846877098083,1.0,0.5,48,lpips_alex,Greedy Farthest Point Sampling with Quality Score
D20,D20_D20_alligator_crack_China_MotorBike_000168_prompt01_seed1269655348041117811_00001_.png,D20_D20_alligator_crack_China_MotorBike_000168_prompt01_seed1269655348041117811_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/images/D20_D20_alligator_crack_China_MotorBike_000168_prompt01_seed1269655348041117811_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/labels/D20_D20_alligator_crack_China_MotorBike_000168_prompt01_seed1269655348041117811_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/images/D20_D20_alligator_crack_China_MotorBike_000168_prompt01_seed1269655348041117811_00001_.png,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/labels/D20_D20_alligator_crack_China_MotorBike_000168_prompt01_seed1269655348041117811_00001_.txt,0.7640183,0.13839563727378845,0.33502116799354553,1.0,0.5691978335380554,49,lpips_alex,Greedy Farthest Point Sampling with Quality Score
D20,D20_D20_alligator_crack_China_MotorBike_000680_prompt02_seed5999034756440246088_00001_.png,D20_D20_alligator_crack_China_MotorBike_000680_prompt02_seed5999034756440246088_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/images/D20_D20_alligator_crack_China_MotorBike_000680_prompt02_seed5999034756440246088_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/labels/D20_D20_alligator_crack_China_MotorBike_000680_prompt02_seed5999034756440246088_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/images/D20_D20_alligator_crack_China_MotorBike_000680_prompt02_seed5999034756440246088_00001_.png,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/labels/D20_D20_alligator_crack_China_MotorBike_000680_prompt02_seed5999034756440246088_00001_.txt,0.79493237,0.43833282589912415,0.2742663025856018,0.6729326844215393,0.5556327700614929,50,lpips_alex,Greedy Farthest Point Sampling with Quality Score
D40,pothole_1391.jpg,D40_pothole_1391.jpg,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D40/images/pothole_1391.jpg,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D40/labels/pothole_1391.txt,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/images/D40_pothole_1391.jpg,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/labels/D40_pothole_1391.txt,0.9382221,1.0,0.0,0.0,1.0,1,lpips_alex,Greedy Farthest Point Sampling with Quality Score
D40,pothole_890.jpg,D40_pothole_890.jpg,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D40/images/pothole_890.jpg,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D40/labels/pothole_890.txt,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/images/D40_pothole_890.jpg,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/labels/D40_pothole_890.txt,0.8684523,0.8715842366218567,0.7468245029449463,0.728087306022644,0.7998358011245728,2,lpips_alex,Greedy Farthest Point Sampling with Quality Score
D40,pothole_672.jpg,D40_pothole_672.jpg,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D40/images/pothole_672.jpg,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D40/labels/pothole_672.txt,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/images/D40_pothole_672.jpg,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/labels/D40_pothole_672.txt,0.89284265,0.9164762496948242,0.7162911891937256,0.6770282983779907,0.7967522740364075,3,lpips_alex,Greedy Farthest Point Sampling with Quality Score
D40,pothole_1274.jpg,D40_pothole_1274.jpg,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D40/images/pothole_1274.jpg,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D40/labels/pothole_1274.txt,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/images/D40_pothole_1274.jpg,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/labels/D40_pothole_1274.txt,0.6749569,0.515443742275238,0.7403109073638916,0.818003237247467,0.6667234897613525,4,lpips_alex,Greedy Farthest Point Sampling with Quality Score
D40,pothole_997.jpg,D40_pothole_997.jpg,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D40/images/pothole_997.jpg,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D40/labels/pothole_997.txt,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/images/D40_pothole_997.jpg,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/labels/D40_pothole_997.txt,0.7560754,0.664747416973114,0.6911315321922302,0.6351436972618103,0.6499455571174622,5,lpips_alex,Greedy Farthest Point Sampling with Quality Score
D40,pothole_1322.jpg,D40_pothole_1322.jpg,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D40/images/pothole_1322.jpg,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D40/labels/pothole_1322.txt,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/images/D40_pothole_1322.jpg,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/labels/D40_pothole_1322.txt,0.925916,0.9773498773574829,0.5789961814880371,0.6810696721076965,0.8292098045349121,6,lpips_alex,Greedy Farthest Point Sampling with Quality Score
D40,pothole_1232.jpg,D40_pothole_1232.jpg,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D40/images/pothole_1232.jpg,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D40/labels/pothole_1232.txt,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/images/D40_pothole_1232.jpg,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/labels/D40_pothole_1232.txt,0.85489875,0.8466380834579468,0.6043517589569092,0.7810942530632019,0.813866138458252,7,lpips_alex,Greedy Farthest Point Sampling with Quality Score
D40,pothole_615.jpg,D40_pothole_615.jpg,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D40/images/pothole_615.jpg,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D40/labels/pothole_615.txt,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/images/D40_pothole_615.jpg,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/labels/D40_pothole_615.txt,0.8328749,0.8061017394065857,0.6211539506912231,0.8087608814239502,0.8074313402175903,8,lpips_alex,Greedy Farthest Point Sampling with Quality Score
D40,pothole_1443.jpg,D40_pothole_1443.jpg,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D40/images/pothole_1443.jpg,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D40/labels/pothole_1443.txt,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/images/D40_pothole_1443.jpg,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/labels/D40_pothole_1443.txt,0.90993756,0.947940468788147,0.5349540710449219,0.6668236255645752,0.8073820471763611,9,lpips_alex,Greedy Farthest Point Sampling with Quality Score
D40,D40_D40_pothole_China_MotorBike_000482_prompt13_seed1045228190553268397_00001_.png,D40_D40_pothole_China_MotorBike_000482_prompt13_seed1045228190553268397_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D40/images/D40_D40_pothole_China_MotorBike_000482_prompt13_seed1045228190553268397_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D40/labels/D40_D40_pothole_China_MotorBike_000482_prompt13_seed1045228190553268397_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/images/D40_D40_pothole_China_MotorBike_000482_prompt13_seed1045228190553268397_00001_.png,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/labels/D40_D40_pothole_China_MotorBike_000482_prompt13_seed1045228190553268397_00001_.txt,0.84230906,0.8234659433364868,0.6009045243263245,0.7754180431365967,0.7994419932365417,10,lpips_alex,Greedy Farthest Point Sampling with Quality Score
D40,pothole_1604.jpg,D40_pothole_1604.jpg,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D40/images/pothole_1604.jpg,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D40/labels/pothole_1604.txt,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/images/D40_pothole_1604.jpg,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/labels/D40_pothole_1604.txt,0.83638823,0.8125683069229126,0.588356614112854,0.7547565698623657,0.7836624383926392,11,lpips_alex,Greedy Farthest Point Sampling with Quality Score
D40,pothole_298.jpg,D40_pothole_298.jpg,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D40/images/pothole_298.jpg,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D40/labels/pothole_298.txt,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/images/D40_pothole_298.jpg,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/labels/D40_pothole_298.txt,0.7891623,0.725645899772644,0.6316076517105103,0.8259739279747009,0.7758098840713501,12,lpips_alex,Greedy Farthest Point Sampling with Quality Score
D40,pothole_1212.jpg,D40_pothole_1212.jpg,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D40/images/pothole_1212.jpg,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D40/labels/pothole_1212.txt,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/images/D40_pothole_1212.jpg,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/labels/D40_pothole_1212.txt,0.8765003,0.886397123336792,0.5044020414352417,0.684124767780304,0.7852609157562256,13,lpips_alex,Greedy Farthest Point Sampling with Quality Score
D40,pothole_1514.jpg,D40_pothole_1514.jpg,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D40/images/pothole_1514.jpg,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D40/labels/pothole_1514.txt,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/images/D40_pothole_1514.jpg,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/labels/D40_pothole_1514.txt,0.85779506,0.8519688844680786,0.5229462385177612,0.7092764377593994,0.780622661113739,14,lpips_alex,Greedy Farthest Point Sampling with Quality Score
D40,pothole_1229.jpg,D40_pothole_1229.jpg,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D40/images/pothole_1229.jpg,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D40/labels/pothole_1229.txt,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/images/D40_pothole_1229.jpg,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/labels/D40_pothole_1229.txt,0.829672,0.8002066016197205,0.5610744953155518,0.7609900832176208,0.7805983424186707,15,lpips_alex,Greedy Farthest Point Sampling with Quality Score
D40,pothole_1574.jpg,D40_pothole_1574.jpg,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D40/images/pothole_1574.jpg,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D40/labels/pothole_1574.txt,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/images/D40_pothole_1574.jpg,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/labels/D40_pothole_1574.txt,0.81695217,0.776794970035553,0.5739712715148926,0.7784821391105652,0.7776385545730591,16,lpips_alex,Greedy Farthest Point Sampling with Quality Score
D40,D40_D40_pothole_China_MotorBike_000971_prompt10_seed3321903630047523250_00001_.png,D40_D40_pothole_China_MotorBike_000971_prompt10_seed3321903630047523250_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D40/images/D40_D40_pothole_China_MotorBike_000971_prompt10_seed3321903630047523250_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D40/labels/D40_D40_pothole_China_MotorBike_000971_prompt10_seed3321903630047523250_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/images/D40_D40_pothole_China_MotorBike_000971_prompt10_seed3321903630047523250_00001_.png,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/labels/D40_D40_pothole_China_MotorBike_000971_prompt10_seed3321903630047523250_00001_.txt,0.7518922,0.6570479869842529,0.6434438228607178,0.8727083206176758,0.7648781538009644,17,lpips_alex,Greedy Farthest Point Sampling with Quality Score
D40,pothole_1063.jpg,D40_pothole_1063.jpg,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D40/images/pothole_1063.jpg,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D40/labels/pothole_1063.txt,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/images/D40_pothole_1063.jpg,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/labels/D40_pothole_1063.txt,0.8661371,0.8673229217529297,0.48750635981559753,0.6612090468406677,0.7642660140991211,18,lpips_alex,Greedy Farthest Point Sampling with Quality Score
D40,pothole_1852.jpg,D40_pothole_1852.jpg,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D40/images/pothole_1852.jpg,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D40/labels/pothole_1852.txt,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/images/D40_pothole_1852.jpg,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/labels/D40_pothole_1852.txt,0.7465732,0.6472580432891846,0.6343602538108826,0.8726017475128174,0.759929895401001,19,lpips_alex,Greedy Farthest Point Sampling with Quality Score
D40,D40_D40_pothole_China_MotorBike_001015_prompt01_seed9132063236156345148_00001_.png,D40_D40_pothole_China_MotorBike_001015_prompt01_seed9132063236156345148_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D40/images/D40_D40_pothole_China_MotorBike_001015_prompt01_seed9132063236156345148_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D40/labels/D40_D40_pothole_China_MotorBike_001015_prompt01_seed9132063236156345148_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/images/D40_D40_pothole_China_MotorBike_001015_prompt01_seed9132063236156345148_00001_.png,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/labels/D40_D40_pothole_China_MotorBike_001015_prompt01_seed9132063236156345148_00001_.txt,0.824229,0.7901884317398071,0.5125280618667603,0.7050140500068665,0.7476012706756592,20,lpips_alex,Greedy Farthest Point Sampling with Quality Score
D40,pothole_1185.jpg,D40_pothole_1185.jpg,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D40/images/pothole_1185.jpg,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D40/labels/pothole_1185.txt,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/images/D40_pothole_1185.jpg,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/labels/D40_pothole_1185.txt,0.82445234,0.790599524974823,0.511569619178772,0.7036956548690796,0.7471475601196289,21,lpips_alex,Greedy Farthest Point Sampling with Quality Score
D40,pothole_1107.jpg,D40_pothole_1107.jpg,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D40/images/pothole_1107.jpg,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D40/labels/pothole_1107.txt,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/images/D40_pothole_1107.jpg,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/labels/D40_pothole_1107.txt,0.78907335,0.7254822254180908,0.5560899972915649,0.7649361491203308,0.7452092170715332,22,lpips_alex,Greedy Farthest Point Sampling with Quality Score
D40,D40_D40_pothole_China_MotorBike_000752_prompt01_seed2550981228840608372_00001_.png,D40_D40_pothole_China_MotorBike_000752_prompt01_seed2550981228840608372_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D40/images/D40_D40_pothole_China_MotorBike_000752_prompt01_seed2550981228840608372_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D40/labels/D40_D40_pothole_China_MotorBike_000752_prompt01_seed2550981228840608372_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/images/D40_D40_pothole_China_MotorBike_000752_prompt01_seed2550981228840608372_00001_.png,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/labels/D40_D40_pothole_China_MotorBike_000752_prompt01_seed2550981228840608372_00001_.txt,0.7967806,0.7396678924560547,0.5366406440734863,0.7381823658943176,0.7389250993728638,23,lpips_alex,Greedy Farthest Point Sampling with Quality Score
D40,pothole_653.jpg,D40_pothole_653.jpg,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D40/images/pothole_653.jpg,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D40/labels/pothole_653.txt,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/images/D40_pothole_653.jpg,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/labels/D40_pothole_653.txt,0.73853624,0.6324654817581177,0.5999715328216553,0.8252979516983032,0.7288817167282104,24,lpips_alex,Greedy Farthest Point Sampling with Quality Score
