class_name,source_image_name,output_image_name,source_image_path,source_label_path,output_image_path,output_label_path,selected_rank,selection_method,seed
D10,D10_D10_transverse_crack_China_MotorBike_000803_prompt12_seed964332990288237059_00001_.png,D10_D10_transverse_crack_China_MotorBike_000803_prompt12_seed964332990288237059_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/images/D10_D10_transverse_crack_China_MotorBike_000803_prompt12_seed964332990288237059_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/labels/D10_D10_transverse_crack_China_MotorBike_000803_prompt12_seed964332990288237059_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/random_200/images/D10_D10_transverse_crack_China_MotorBike_000803_prompt12_seed964332990288237059_00001_.png,/root/autodl-tmp/road_damage_exp/screening/random_200/labels/D10_D10_transverse_crack_China_MotorBike_000803_prompt12_seed964332990288237059_00001_.txt,46,class_balanced_random_sampling,42
D10,D10_D10_transverse_crack_China_MotorBike_000730_prompt04_seed4033421553661467426_00001_.png,D10_D10_transverse_crack_China_MotorBike_000730_prompt04_seed4033421553661467426_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/images/D10_D10_transverse_crack_China_MotorBike_000730_prompt04_seed4033421553661467426_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/labels/D10_D10_transverse_crack_China_MotorBike_000730_prompt04_seed4033421553661467426_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/random_200/images/D10_D10_transverse_crack_China_MotorBike_000730_prompt04_seed4033421553661467426_00001_.png,/root/autodl-tmp/road_damage_exp/screening/random_200/labels/D10_D10_transverse_crack_China_MotorBike_000730_prompt04_seed4033421553661467426_00001_.txt,47,class_balanced_random_sampling,42
D10,D10_D10_transverse_crack_China_MotorBike_001135_prompt01_seed9028864150623597849_00001_.png,D10_D10_transverse_crack_China_MotorBike_001135_prompt01_seed9028864150623597849_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/images/D10_D10_transverse_crack_China_MotorBike_001135_prompt01_seed9028864150623597849_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/labels/D10_D10_transverse_crack_China_MotorBike_001135_prompt01_seed9028864150623597849_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/random_200/images/D10_D10_transverse_crack_China_MotorBike_001135_prompt01_seed9028864150623597849_00001_.png,/root/autodl-tmp/road_damage_exp/screening/random_200/labels/D10_D10_transverse_crack_China_MotorBike_001135_prompt01_seed9028864150623597849_00001_.txt,48,class_balanced_random_sampling,42
D10,D10_D10_transverse_crack_China_MotorBike_000730_prompt08_seed2276027188396835474_00001_.png,D10_D10_transverse_crack_China_MotorBike_000730_prompt08_seed2276027188396835474_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/images/D10_D10_transverse_crack_China_MotorBike_000730_prompt08_seed2276027188396835474_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/labels/D10_D10_transverse_crack_China_MotorBike_000730_prompt08_seed2276027188396835474_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/random_200/images/D10_D10_transverse_crack_China_MotorBike_000730_prompt08_seed2276027188396835474_00001_.png,/root/autodl-tmp/road_damage_exp/screening/random_200/labels/D10_D10_transverse_crack_China_MotorBike_000730_prompt08_seed2276027188396835474_00001_.txt,49,class_balanced_random_sampling,42
D10,D10_D10_transverse_crack_China_MotorBike_001135_prompt03_seed4608089483217950454_00001_.png,D10_D10_transverse_crack_China_MotorBike_001135_prompt03_seed4608089483217950454_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/images/D10_D10_transverse_crack_China_MotorBike_001135_prompt03_seed4608089483217950454_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/labels/D10_D10_transverse_crack_China_MotorBike_001135_prompt03_seed4608089483217950454_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/random_200/images/D10_D10_transverse_crack_China_MotorBike_001135_prompt03_seed4608089483217950454_00001_.png,/root/autodl-tmp/road_damage_exp/screening/random_200/labels/D10_D10_transverse_crack_China_MotorBike_001135_prompt03_seed4608089483217950454_00001_.txt,50,class_balanced_random_sampling,42
D20,D20_D20_alligator_crack_China_MotorBike_000484_prompt12_seed4696235690447365942_00001_.png,D20_D20_alligator_crack_China_MotorBike_000484_prompt12_seed4696235690447365942_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/images/D20_D20_alligator_crack_China_MotorBike_000484_prompt12_seed4696235690447365942_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/labels/D20_D20_alligator_crack_China_MotorBike_000484_prompt12_seed4696235690447365942_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/random_200/images/D20_D20_alligator_crack_China_MotorBike_000484_prompt12_seed4696235690447365942_00001_.png,/root/autodl-tmp/road_damage_exp/screening/random_200/labels/D20_D20_alligator_crack_China_MotorBike_000484_prompt12_seed4696235690447365942_00001_.txt,1,class_balanced_random_sampling,42
D20,D20_D20_alligator_crack_China_MotorBike_000876_prompt02_seed4745376501568043052_00001_.png,D20_D20_alligator_crack_China_MotorBike_000876_prompt02_seed4745376501568043052_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/images/D20_D20_alligator_crack_China_MotorBike_000876_prompt02_seed4745376501568043052_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/labels/D20_D20_alligator_crack_China_MotorBike_000876_prompt02_seed4745376501568043052_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/random_200/images/D20_D20_alligator_crack_China_MotorBike_000876_prompt02_seed4745376501568043052_00001_.png,/root/autodl-tmp/road_damage_exp/screening/random_200/labels/D20_D20_alligator_crack_China_MotorBike_000876_prompt02_seed4745376501568043052_00001_.txt,2,class_balanced_random_sampling,42
D20,D20_D20_alligator_crack_China_MotorBike_001240_prompt01_seed1915137030488137066_00001_.png,D20_D20_alligator_crack_China_MotorBike_001240_prompt01_seed1915137030488137066_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/images/D20_D20_alligator_crack_China_MotorBike_001240_prompt01_seed1915137030488137066_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/labels/D20_D20_alligator_crack_China_MotorBike_001240_prompt01_seed1915137030488137066_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/random_200/images/D20_D20_alligator_crack_China_MotorBike_001240_prompt01_seed1915137030488137066_00001_.png,/root/autodl-tmp/road_damage_exp/screening/random_200/labels/D20_D20_alligator_crack_China_MotorBike_001240_prompt01_seed1915137030488137066_00001_.txt,3,class_balanced_random_sampling,42
D20,D20_D20_alligator_crack_China_MotorBike_000599_prompt07_seed8933906765736019174_00001_.png,D20_D20_alligator_crack_China_MotorBike_000599_prompt07_seed8933906765736019174_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/images/D20_D20_alligator_crack_China_MotorBike_000599_prompt07_seed8933906765736019174_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/labels/D20_D20_alligator_crack_China_MotorBike_000599_prompt07_seed8933906765736019174_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/random_200/images/D20_D20_alligator_crack_China_MotorBike_000599_prompt07_seed8933906765736019174_00001_.png,/root/autodl-tmp/road_damage_exp/screening/random_200/labels/D20_D20_alligator_crack_China_MotorBike_000599_prompt07_seed8933906765736019174_00001_.txt,4,class_balanced_random_sampling,42
D20,D20_D20_alligator_crack_China_MotorBike_001935_prompt10_seed6490885191184649269_00001_.png,D20_D20_alligator_crack_China_MotorBike_001935_prompt10_seed6490885191184649269_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/images/D20_D20_alligator_crack_China_MotorBike_001935_prompt10_seed6490885191184649269_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/labels/D20_D20_alligator_crack_China_MotorBike_001935_prompt10_seed6490885191184649269_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/random_200/images/D20_D20_alligator_crack_China_MotorBike_001935_prompt10_seed6490885191184649269_00001_.png,/root/autodl-tmp/road_damage_exp/screening/random_200/labels/D20_D20_alligator_crack_China_MotorBike_001935_prompt10_seed6490885191184649269_00001_.txt,5,class_balanced_random_sampling,42
D20,D20_D20_alligator_crack_China_MotorBike_001172_prompt05_seed4460841427010373874_00001_.png,D20_D20_alligator_crack_China_MotorBike_001172_prompt05_seed4460841427010373874_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/images/D20_D20_alligator_crack_China_MotorBike_001172_prompt05_seed4460841427010373874_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/labels/D20_D20_alligator_crack_China_MotorBike_001172_prompt05_seed4460841427010373874_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/random_200/images/D20_D20_alligator_crack_China_MotorBike_001172_prompt05_seed4460841427010373874_00001_.png,/root/autodl-tmp/road_damage_exp/screening/random_200/labels/D20_D20_alligator_crack_China_MotorBike_001172_prompt05_seed4460841427010373874_00001_.txt,6,class_balanced_random_sampling,42
D20,D20_D20_alligator_crack_China_MotorBike_000795_prompt13_seed4165899282935984225_00001_.png,D20_D20_alligator_crack_China_MotorBike_000795_prompt13_seed4165899282935984225_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/images/D20_D20_alligator_crack_China_MotorBike_000795_prompt13_seed4165899282935984225_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/labels/D20_D20_alligator_crack_China_MotorBike_000795_prompt13_seed4165899282935984225_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/random_200/images/D20_D20_alligator_crack_China_MotorBike_000795_prompt13_seed4165899282935984225_00001_.png,/root/autodl-tmp/road_damage_exp/screening/random_200/labels/D20_D20_alligator_crack_China_MotorBike_000795_prompt13_seed4165899282935984225_00001_.txt,7,class_balanced_random_sampling,42
D20,D20_D20_alligator_crack_China_MotorBike_000680_prompt11_seed4397260970801156326_00001_.png,D20_D20_alligator_crack_China_MotorBike_000680_prompt11_seed4397260970801156326_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/images/D20_D20_alligator_crack_China_MotorBike_000680_prompt11_seed4397260970801156326_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/labels/D20_D20_alligator_crack_China_MotorBike_000680_prompt11_seed4397260970801156326_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/random_200/images/D20_D20_alligator_crack_China_MotorBike_000680_prompt11_seed4397260970801156326_00001_.png,/root/autodl-tmp/road_damage_exp/screening/random_200/labels/D20_D20_alligator_crack_China_MotorBike_000680_prompt11_seed4397260970801156326_00001_.txt,8,class_balanced_random_sampling,42
D20,D20_D20_alligator_crack_China_MotorBike_001172_prompt02_seed8576540460445259460_00001_.png,D20_D20_alligator_crack_China_MotorBike_001172_prompt02_seed8576540460445259460_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/images/D20_D20_alligator_crack_China_MotorBike_001172_prompt02_seed8576540460445259460_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/labels/D20_D20_alligator_crack_China_MotorBike_001172_prompt02_seed8576540460445259460_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/random_200/images/D20_D20_alligator_crack_China_MotorBike_001172_prompt02_seed8576540460445259460_00001_.png,/root/autodl-tmp/road_damage_exp/screening/random_200/labels/D20_D20_alligator_crack_China_MotorBike_001172_prompt02_seed8576540460445259460_00001_.txt,9,class_balanced_random_sampling,42
D20,D20_D20_alligator_crack_China_MotorBike_000795_prompt07_seed6663157860448159474_00001_.png,D20_D20_alligator_crack_China_MotorBike_000795_prompt07_seed6663157860448159474_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/images/D20_D20_alligator_crack_China_MotorBike_000795_prompt07_seed6663157860448159474_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/labels/D20_D20_alligator_crack_China_MotorBike_000795_prompt07_seed6663157860448159474_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/random_200/images/D20_D20_alligator_crack_China_MotorBike_000795_prompt07_seed6663157860448159474_00001_.png,/root/autodl-tmp/road_damage_exp/screening/random_200/labels/D20_D20_alligator_crack_China_MotorBike_000795_prompt07_seed6663157860448159474_00001_.txt,10,class_balanced_random_sampling,42
D20,D20_D20_alligator_crack_China_MotorBike_000438_prompt06_seed2068968964104777999_00001_.png,D20_D20_alligator_crack_China_MotorBike_000438_prompt06_seed2068968964104777999_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/images/D20_D20_alligator_crack_China_MotorBike_000438_prompt06_seed2068968964104777999_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/labels/D20_D20_alligator_crack_China_MotorBike_000438_prompt06_seed2068968964104777999_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/random_200/images/D20_D20_alligator_crack_China_MotorBike_000438_prompt06_seed2068968964104777999_00001_.png,/root/autodl-tmp/road_damage_exp/screening/random_200/labels/D20_D20_alligator_crack_China_MotorBike_000438_prompt06_seed2068968964104777999_00001_.txt,11,class_balanced_random_sampling,42
D20,D20_D20_alligator_crack_China_MotorBike_000508_prompt10_seed2130925488422910449_00001_.png,D20_D20_alligator_crack_China_MotorBike_000508_prompt10_seed2130925488422910449_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/images/D20_D20_alligator_crack_China_MotorBike_000508_prompt10_seed2130925488422910449_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/labels/D20_D20_alligator_crack_China_MotorBike_000508_prompt10_seed2130925488422910449_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/random_200/images/D20_D20_alligator_crack_China_MotorBike_000508_prompt10_seed2130925488422910449_00001_.png,/root/autodl-tmp/road_damage_exp/screening/random_200/labels/D20_D20_alligator_crack_China_MotorBike_000508_prompt10_seed2130925488422910449_00001_.txt,12,class_balanced_random_sampling,42
D20,D20_D20_alligator_crack_China_MotorBike_000438_prompt04_seed6724437876447092207_00001_.png,D20_D20_alligator_crack_China_MotorBike_000438_prompt04_seed6724437876447092207_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/images/D20_D20_alligator_crack_China_MotorBike_000438_prompt04_seed6724437876447092207_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/labels/D20_D20_alligator_crack_China_MotorBike_000438_prompt04_seed6724437876447092207_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/random_200/images/D20_D20_alligator_crack_China_MotorBike_000438_prompt04_seed6724437876447092207_00001_.png,/root/autodl-tmp/road_damage_exp/screening/random_200/labels/D20_D20_alligator_crack_China_MotorBike_000438_prompt04_seed6724437876447092207_00001_.txt,13,class_balanced_random_sampling,42
D20,D20_D20_alligator_crack_China_MotorBike_000508_prompt05_seed4354653731648639511_00001_.png,D20_D20_alligator_crack_China_MotorBike_000508_prompt05_seed4354653731648639511_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/images/D20_D20_alligator_crack_China_MotorBike_000508_prompt05_seed4354653731648639511_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/labels/D20_D20_alligator_crack_China_MotorBike_000508_prompt05_seed4354653731648639511_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/random_200/images/D20_D20_alligator_crack_China_MotorBike_000508_prompt05_seed4354653731648639511_00001_.png,/root/autodl-tmp/road_damage_exp/screening/random_200/labels/D20_D20_alligator_crack_China_MotorBike_000508_prompt05_seed4354653731648639511_00001_.txt,14,class_balanced_random_sampling,42
D20,D20_D20_alligator_crack_China_MotorBike_001490_prompt01_seed6035785119913823348_00001_.png,D20_D20_alligator_crack_China_MotorBike_001490_prompt01_seed6035785119913823348_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/images/D20_D20_alligator_crack_China_MotorBike_001490_prompt01_seed6035785119913823348_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/labels/D20_D20_alligator_crack_China_MotorBike_001490_prompt01_seed6035785119913823348_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/random_200/images/D20_D20_alligator_crack_China_MotorBike_001490_prompt01_seed6035785119913823348_00001_.png,/root/autodl-tmp/road_damage_exp/screening/random_200/labels/D20_D20_alligator_crack_China_MotorBike_001490_prompt01_seed6035785119913823348_00001_.txt,15,class_balanced_random_sampling,42
D20,D20_D20_alligator_crack_China_MotorBike_000840_prompt11_seed5134791961248466227_00001_.png,D20_D20_alligator_crack_China_MotorBike_000840_prompt11_seed5134791961248466227_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/images/D20_D20_alligator_crack_China_MotorBike_000840_prompt11_seed5134791961248466227_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/labels/D20_D20_alligator_crack_China_MotorBike_000840_prompt11_seed5134791961248466227_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/random_200/images/D20_D20_alligator_crack_China_MotorBike_000840_prompt11_seed5134791961248466227_00001_.png,/root/autodl-tmp/road_damage_exp/screening/random_200/labels/D20_D20_alligator_crack_China_MotorBike_000840_prompt11_seed5134791961248466227_00001_.txt,16,class_balanced_random_sampling,42
D20,D20_D20_alligator_crack_China_MotorBike_000840_prompt05_seed363422014949813167_00001_.png,D20_D20_alligator_crack_China_MotorBike_000840_prompt05_seed363422014949813167_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/images/D20_D20_alligator_crack_China_MotorBike_000840_prompt05_seed363422014949813167_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/labels/D20_D20_alligator_crack_China_MotorBike_000840_prompt05_seed363422014949813167_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/random_200/images/D20_D20_alligator_crack_China_MotorBike_000840_prompt05_seed363422014949813167_00001_.png,/root/autodl-tmp/road_damage_exp/screening/random_200/labels/D20_D20_alligator_crack_China_MotorBike_000840_prompt05_seed363422014949813167_00001_.txt,17,class_balanced_random_sampling,42
D20,D20_D20_alligator_crack_China_MotorBike_001490_prompt11_seed2654401524882180527_00001_.png,D20_D20_alligator_crack_China_MotorBike_001490_prompt11_seed2654401524882180527_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/images/D20_D20_alligator_crack_China_MotorBike_001490_prompt11_seed2654401524882180527_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/labels/D20_D20_alligator_crack_China_MotorBike_001490_prompt11_seed2654401524882180527_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/random_200/images/D20_D20_alligator_crack_China_MotorBike_001490_prompt11_seed2654401524882180527_00001_.png,/root/autodl-tmp/road_damage_exp/screening/random_200/labels/D20_D20_alligator_crack_China_MotorBike_001490_prompt11_seed2654401524882180527_00001_.txt,18,class_balanced_random_sampling,42
D20,D20_D20_alligator_crack_China_MotorBike_001490_prompt06_seed1203633521634646595_00001_.png,D20_D20_alligator_crack_China_MotorBike_001490_prompt06_seed1203633521634646595_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/images/D20_D20_alligator_crack_China_MotorBike_001490_prompt06_seed1203633521634646595_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/labels/D20_D20_alligator_crack_China_MotorBike_001490_prompt06_seed1203633521634646595_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/random_200/images/D20_D20_alligator_crack_China_MotorBike_001490_prompt06_seed1203633521634646595_00001_.png,/root/autodl-tmp/road_damage_exp/screening/random_200/labels/D20_D20_alligator_crack_China_MotorBike_001490_prompt06_seed1203633521634646595_00001_.txt,19,class_balanced_random_sampling,42
D20,D20_D20_alligator_crack_China_MotorBike_000876_prompt06_seed2145685073682576613_00001_.png,D20_D20_alligator_crack_China_MotorBike_000876_prompt06_seed2145685073682576613_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/images/D20_D20_alligator_crack_China_MotorBike_000876_prompt06_seed2145685073682576613_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/labels/D20_D20_alligator_crack_China_MotorBike_000876_prompt06_seed2145685073682576613_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/random_200/images/D20_D20_alligator_crack_China_MotorBike_000876_prompt06_seed2145685073682576613_00001_.png,/root/autodl-tmp/road_damage_exp/screening/random_200/labels/D20_D20_alligator_crack_China_MotorBike_000876_prompt06_seed2145685073682576613_00001_.txt,20,class_balanced_random_sampling,42
D20,D20_D20_alligator_crack_China_MotorBike_000795_prompt02_seed126824562780114337_00001_.png,D20_D20_alligator_crack_China_MotorBike_000795_prompt02_seed126824562780114337_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/images/D20_D20_alligator_crack_China_MotorBike_000795_prompt02_seed126824562780114337_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/labels/D20_D20_alligator_crack_China_MotorBike_000795_prompt02_seed126824562780114337_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/random_200/images/D20_D20_alligator_crack_China_MotorBike_000795_prompt02_seed126824562780114337_00001_.png,/root/autodl-tmp/road_damage_exp/screening/random_200/labels/D20_D20_alligator_crack_China_MotorBike_000795_prompt02_seed126824562780114337_00001_.txt,21,class_balanced_random_sampling,42
D20,D20_D20_alligator_crack_China_MotorBike_001240_prompt09_seed4459833802442578751_00001_.png,D20_D20_alligator_crack_China_MotorBike_001240_prompt09_seed4459833802442578751_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/images/D20_D20_alligator_crack_China_MotorBike_001240_prompt09_seed4459833802442578751_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/labels/D20_D20_alligator_crack_China_MotorBike_001240_prompt09_seed4459833802442578751_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/random_200/images/D20_D20_alligator_crack_China_MotorBike_001240_prompt09_seed4459833802442578751_00001_.png,/root/autodl-tmp/road_damage_exp/screening/random_200/labels/D20_D20_alligator_crack_China_MotorBike_001240_prompt09_seed4459833802442578751_00001_.txt,22,class_balanced_random_sampling,42
D20,D20_D20_alligator_crack_China_MotorBike_000680_prompt12_seed2965848093805621873_00001_.png,D20_D20_alligator_crack_China_MotorBike_000680_prompt12_seed2965848093805621873_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/images/D20_D20_alligator_crack_China_MotorBike_000680_prompt12_seed2965848093805621873_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/labels/D20_D20_alligator_crack_China_MotorBike_000680_prompt12_seed2965848093805621873_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/random_200/images/D20_D20_alligator_crack_China_MotorBike_000680_prompt12_seed2965848093805621873_00001_.png,/root/autodl-tmp/road_damage_exp/screening/random_200/labels/D20_D20_alligator_crack_China_MotorBike_000680_prompt12_seed2965848093805621873_00001_.txt,23,class_balanced_random_sampling,42
D20,D20_D20_alligator_crack_China_MotorBike_000680_prompt06_seed4709575466298141568_00001_.png,D20_D20_alligator_crack_China_MotorBike_000680_prompt06_seed4709575466298141568_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/images/D20_D20_alligator_crack_China_MotorBike_000680_prompt06_seed4709575466298141568_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/labels/D20_D20_alligator_crack_China_MotorBike_000680_prompt06_seed4709575466298141568_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/random_200/images/D20_D20_alligator_crack_China_MotorBike_000680_prompt06_seed4709575466298141568_00001_.png,/root/autodl-tmp/road_damage_exp/screening/random_200/labels/D20_D20_alligator_crack_China_MotorBike_000680_prompt06_seed4709575466298141568_00001_.txt,24,class_balanced_random_sampling,42
D20,D20_D20_alligator_crack_China_MotorBike_000484_prompt13_seed909119012314247060_00001_.png,D20_D20_alligator_crack_China_MotorBike_000484_prompt13_seed909119012314247060_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/images/D20_D20_alligator_crack_China_MotorBike_000484_prompt13_seed909119012314247060_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/labels/D20_D20_alligator_crack_China_MotorBike_000484_prompt13_seed909119012314247060_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/random_200/images/D20_D20_alligator_crack_China_MotorBike_000484_prompt13_seed909119012314247060_00001_.png,/root/autodl-tmp/road_damage_exp/screening/random_200/labels/D20_D20_alligator_crack_China_MotorBike_000484_prompt13_seed909119012314247060_00001_.txt,25,class_balanced_random_sampling,42
D20,D20_D20_alligator_crack_China_MotorBike_001490_prompt09_seed2245433086738033622_00001_.png,D20_D20_alligator_crack_China_MotorBike_001490_prompt09_seed2245433086738033622_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/images/D20_D20_alligator_crack_China_MotorBike_001490_prompt09_seed2245433086738033622_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/labels/D20_D20_alligator_crack_China_MotorBike_001490_prompt09_seed2245433086738033622_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/random_200/images/D20_D20_alligator_crack_China_MotorBike_001490_prompt09_seed2245433086738033622_00001_.png,/root/autodl-tmp/road_damage_exp/screening/random_200/labels/D20_D20_alligator_crack_China_MotorBike_001490_prompt09_seed2245433086738033622_00001_.txt,26,class_balanced_random_sampling,42
D20,D20_D20_alligator_crack_China_MotorBike_000840_prompt01_seed9194736919357923741_00001_.png,D20_D20_alligator_crack_China_MotorBike_000840_prompt01_seed9194736919357923741_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/images/D20_D20_alligator_crack_China_MotorBike_000840_prompt01_seed9194736919357923741_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/labels/D20_D20_alligator_crack_China_MotorBike_000840_prompt01_seed9194736919357923741_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/random_200/images/D20_D20_alligator_crack_China_MotorBike_000840_prompt01_seed9194736919357923741_00001_.png,/root/autodl-tmp/road_damage_exp/screening/random_200/labels/D20_D20_alligator_crack_China_MotorBike_000840_prompt01_seed9194736919357923741_00001_.txt,27,class_balanced_random_sampling,42
